name,followers,engagement_avg,platform
ssmaaaryy,68000000,0.09198441874999999,TikTok
vhackerr,139000000,0.20596578620689654,TikTok
tranvantre992,7593000,0.05197585384615385,TikTok
jwaltonnn,7334000,0.22041176470588236,TikTok
kubenjoy,35000000,0.1145952380952381,TikTok
jdiasss_,7000000,0.02340012857142857,TikTok
evcnoble,98000000,0.2493824470588235,TikTok
victormelo,194000000,0.14013051739130433,TikTok
emilen_im,4000000,0.12541509433962264,TikTok
ehlija,33000000,0.13725117499999998,TikTok
thoriqhal,38000000,0.011793144827586208,TikTok
afgsuga,1617000,0.15063648787878786,TikTok
jen_wolff,1876000,0.1317588172413793,TikTok
tubbynugget,35000000,0.20346161923076922,TikTok
rescuerestore,15000000,0.004989146739130435,TikTok
baddest4bitches,15000000,0.23344034,TikTok
_itsstefano_,44000000,0.12041003913043478,TikTok
guryan_off,26000000,0.14763645757575755,TikTok
thebenjishow,55000000,0.16317658235294116,TikTok
mikaelatesta,17000000,0.22334307674418608,TikTok
grillervm,29000000,0.12783727674418605,TikTok
riaricis,255000000,0.12130913090909091,TikTok
lizzza,294000000,0.23078111346153846,TikTok
elmarianaa,65000000,0.22055267368421053,TikTok
somi_official_,61000000,2.4953348666666666,TikTok
craggygames,3068000,0.2861037142857143,TikTok
gritside,36000000,0.12991432857142857,TikTok
charlieputh,161000000,0.1462001657142857,TikTok
spencer_serafica,123000000,1.662001025,TikTok
mikaylahau,42000000,1.2986699666666666,TikTok
kevinprieto077,18000000,0.1558948263157895,TikTok
christianfabiannn,12000000,0.15275836875,TikTok
brotherofcolor,127000000,1.22120072,TikTok
gavrilinaa,163000000,0.13407692307692307,TikTok
phun.anh,27000000,0.05527946764705882,TikTok
tooturnttony,156000000,0.0865556074074074,TikTok
baimwong,75000000,0.07758830784313726,TikTok
maxtaylorlifts,76000000,0.1913348,TikTok
kimberly11sofia,5766000,0.016473684210526317,TikTok
lourdasprec,87000000,0.2485002208333333,TikTok
katiavlogss,138000000,0.13897833695652173,TikTok
itslennnie,19000000,0.16905275789473684,TikTok
couragejd,31000000,0.1172353794117647,TikTok
karimmahmoudabdelaziz,34000000,0.07164155660377358,TikTok
jbdjebb,11000000,0.15600021379310344,TikTok
dailymug69,42000000,0.13273796585365852,TikTok
superfirsthero,16000000,0.18950015714285715,TikTok
cookingwithlynja,99000000,0.012750048076923077,TikTok
gordonramsayofficial,317000000,0.09776909122807018,TikTok
nabela,72000000,0.1163519,TikTok
alexwaarren,152000000,0.01721741956521739,TikTok
ayesebastien,72000000,0.1838388,TikTok
jamie32bsh,71000000,0.054448356896551725,TikTok
maxthemeatguy,38000000,0.11017744677419355,TikTok
andy.and.michelle,37000000,0.1432904129032258,TikTok
realmsp,3491000,0.15779591836734694,TikTok
gameofthrones,6473000,1.2013339666666667,TikTok
ameliadimz,13000000,0.1436757864864865,TikTok
chris,72000000,0.11691805901639343,TikTok
isaach.p,16000000,0.014083333333333333,TikTok
billlnai,84000000,0.25758074838709677,TikTok
samseats,87000000,0.17241674444444444,TikTok
soysuco_ff,37000000,0.12664669411764704,TikTok
gaynadia,2879000,0.26722747272727276,TikTok
thatlittlepuff,25000000,0.12058826274509804,TikTok
lachama4_ff,83000000,0.016472424137931034,TikTok
envydo,1987000,0.26633384444444447,TikTok
k1lauea,1282000,0.2528338388888889,TikTok
noreportar08,2653000,0.29450277500000005,TikTok
elrodcontreras,401000000,0.01581832727272727,TikTok
k1lauea,1282000,0.2528338388888889,TikTok
noreportar08,2653000,0.29450277500000005,TikTok
elrodcontreras,401000000,0.01581832727272727,TikTok
kpp2179393999,8349000,0.05364617384615384,TikTok
elgato,32000000,0.014696969696969696,TikTok
carolfermichh,62000000,0.15486052093023256,TikTok
montpantoja,323000000,0.18677152,TikTok
mmmjoemele,21000000,0.14183726046511627,TikTok
1xgoku,748000,0.1883159210526316,TikTok
anthonnyswagg3,85000000,0.05798516913580247,TikTok
bjjojo_,616000,1.8090031000000002,TikTok
uberkuloz,1000000,0.07638465576923077,TikTok
nilskue,95000000,0.19892327692307693,TikTok
mcsilsiloficial,58000000,0.08284633461538463,TikTok
labrinth,9249000,0.09971436666666667,TikTok
oilywhitehat,1973000,0.06816369272727273,TikTok
jacksepticeye,42000000,0.17744842413793102,TikTok
marisol.viola,11000000,0.19534631153846152,TikTok
strangehumano,78000000,0.120812640625,TikTok
playboyjuju,2594000,0.08951531818181818,TikTok
itsjessibaby,5000000,0.23825284516129033,TikTok
bbykevv_,16000000,0.19859381562499998,TikTok
nykolasteles,38000000,0.13785206666666666,TikTok
morimura,64000000,0.02381838181818182,TikTok
danisoomin,84000000,0.14526482647058822,TikTok
tenderlybaemusic,144000000,0.11416679444444444,TikTok
ig_alongwiranda,8807000,0.041062537499999996,TikTok
crisdevilgamer7,45000000,0.11122872,TikTok
meishmoe,39000000,0.21544009600000003,TikTok
maylathanzin,19000000,0.12065717714285715,TikTok
zuuzina,12000000,0.12870385925925926,TikTok
jennifergarner,21000000,0.00997075294117647,TikTok
seventeen17_official,39000000,0.25333407333333335,TikTok
meosimmyyt,39000000,0.13651878148148147,TikTok
mariabecerra_22,61000000,0.1734688625,TikTok
frostech,321000,0.013441220588235294,TikTok
p0_2,17000000,0.048122448979591836,TikTok
joelbergs,112000000,0.18779416764705884,TikTok
euro2024,68000000,0.165080116,TikTok
daz_black,7000000,0.22143496956521738,TikTok
claragnds,16000000,0.14414304285714286,TikTok
desartdestro,78000000,0.06862962962962962,TikTok
camilacabello,153000000,0.06192313076923076,TikTok
berkcoskunofficial,35000000,0.035482194642857144,TikTok
ser.geybin,17000000,0.10178953157894738,TikTok
anthpo,6883000,0.24770615882352942,TikTok
erikarichardo,79000000,0.12581466304347827,TikTok
thegnshow,12000000,0.010547081632653062,TikTok
cx_.q,21000000,0.06156418205128206,TikTok
owen.han,15000000,0.07902085833333333,TikTok
keniaos,137000000,0.16881852272727274,TikTok
angryreactions,258000000,0.14509593571428572,TikTok
saraecheagaray,7000000,0.1947222222222222,TikTok
ana_eusse,105000000,0.151262775,TikTok
ani__mel,7986000,0.1937896157894737,TikTok
julianjacob,12000000,0.1310790105263158,TikTok
averywit,1000000,0.13409804814814813,TikTok
buithanhtuyen2003,18000000,0.14418865625,TikTok
emilythetrimmer,4926000,0.046724167241379316,TikTok
fabru_blacutt,17000000,0.10280460188679245,TikTok
yoangelolo,12000000,0.09408384166666667,TikTok
virginiafonseca,306000000,0.1287427568181818,TikTok
haritsuuu,13000000,0.040122070731707316,TikTok
thekapelariz,11000000,0.16653583928571428,TikTok
camavinga,1000000,0.1587576515151515,TikTok
feezius,21000000,1.3146642,TikTok
lights.are.off,187000000,0.1016553896551724,TikTok
benjaminmaissecret,1744000,0.06185714285714286,TikTok
calebrownn,5000000,0.1717407962962963,TikTok
realuser_1,16000000,0.10078054878048781,TikTok
anas_elshayib,36000000,0.004608828260869565,TikTok
caleb.finn,152000000,0.19758372857142859,TikTok
hi_arvans,2014000,0.2583077846153846,TikTok
theestallion,109000000,0.26452654736842107,TikTok
rubentuestaok,123000000,0.09353335777777777,TikTok
kingbach,263000000,0.1878710258064516,TikTok
rdcworld1,28000000,0.02372235,TikTok
anna..paull,3000000,0.2341728892857143,TikTok
drewafualo,68000000,0.20390932272727272,TikTok
scottkress_,29000000,0.27120049333333335,TikTok
dixiedamelio,572000000,0.06279555909090909,TikTok
nianaguerrero,305000000,0.015937584375,TikTok
benoftheweek,106000000,0.14653500285714285,TikTok
maiaknight,81000000,0.1796757,TikTok
theovon,14000000,0.10016677916666668,TikTok
abbieherbert,122000000,0.13462551304347825,TikTok
yazidoe,9589000,1.5290013999999998,TikTok
loewhaley,14000000,0.013520048,TikTok
georgieanthony,22000000,0.16894444444444445,TikTok
.blue_devil,9419000,0.10160419791666667,TikTok
ya_gazdanova,34000000,0.00737654054054054,TikTok
piperrockelle,9000000,0.11477192916666666,TikTok
incorrectlyroce,5000000,0.16183877096774194,TikTok
wayeelkaboy10,8524000,0.047000151351351355,TikTok
joaoferdnan,74000000,1.2380021,TikTok
simpleputin,6000000,0.05164550322580645,TikTok
chapaevva,19000000,0.0919474447368421,TikTok
lyna_com,44000000,0.13314705882352942,TikTok
arigameplays,193000000,0.1710353653846154,TikTok
tommyinnit,115000000,0.28933383999999995,TikTok
arigameplays,193000000,0.1710353653846154,TikTok
tommyinnit,115000000,0.28933383999999995,TikTok
alexisomman,92000000,0.02468781875,TikTok
samadhiza_,74000000,0.11354059729729729,TikTok
joerauth_,49000000,0.016965572413793102,TikTok
danielarodrice,99000000,0.1751760119047619,TikTok
official_kep1er,35000000,0.02344475,TikTok
sucss.s,97000000,0.1808846153846154,TikTok
veydi_rush,8000000,0.15813802068965516,TikTok
davidsiwonchoi,19000000,0.24607758461538462,TikTok
livvy,51000000,0.012370551851851853,TikTok
catherineealicia,13000000,0.13417416956521738,TikTok
bonjee,18000000,0.2160001388888889,TikTok
tuckercomedy,2000000,0.14868768124999998,TikTok
jennifer_aplicano,1000000,0.101560148,TikTok
qonitcah,14000000,0.0895807870967742,TikTok
carolcastromx,97000000,0.16595618823529412,TikTok
vorostwins,26000000,0.12822236296296297,TikTok
tiagodionisio,55000000,0.013166712499999999,TikTok
magic_daniell,9000000,0.1119206,TikTok
3tl.team,16000000,0.08657944772727273,TikTok
nessaabarrett,179000000,0.12085727857142857,TikTok
saeemm2002,41000000,0.2227222222222222,TikTok
nate.dawg.com,2302000,0.18183347083333332,TikTok
larissagloor,26000000,0.16920697931034484,TikTok
xshueur,2566000,0.012625,TikTok
cleanpuppy,17000000,0.17151704722222222,TikTok
tootymcnooty,73000000,0.27166681333333337,TikTok
miakhalifa,325000000,0.09199047297297297,TikTok
notraymodeli,19000000,0.22700015,TikTok
axelwebber,42000000,0.226980225,TikTok
baebyshaa,3246000,2.1716671333333335,TikTok
momonatamada,37000000,0.1812769,TikTok
nikkietutorials,51000000,0.12481367906976745,TikTok
spicyycam_,182000000,0.12240842857142857,TikTok
sa_ro01,34000000,0.08090923030303031,TikTok
byniaromero,104000000,1.32832275,TikTok
_vqsngi.03_,877000,0.14203858846153847,TikTok
oblomoffrecipe,53000000,0.9220004,TikTok
yg_treasure_tiktok,35000000,0.2114708294117647,TikTok
luq_music,1657000,0.14000295000000001,TikTok
bradtheboxer,2000000,0.088800144,TikTok
ftedooda,235000,0.19650023333333333,TikTok
kurtisconner,18000000,0.2124092318181818,TikTok
maskrayy1,45000000,0.4030001714285715,TikTok
babybella777,44000000,1.6818722,TikTok
trainee_a,27000000,0.032769638461538464,TikTok
texasbushman,12000000,0.1038750625,TikTok
ugolord,53000000,0.010053664285714284,TikTok
fedevigevani,126000000,0.13736003703703703,TikTok
nam_patcharaporn,6565000,0.018318181818181817,TikTok
endomarf,5172000,0.3039413764705883,TikTok
dasigantung,51000000,0.14257147142857143,TikTok
llucastorresg,8314000,0.22226696666666668,TikTok
bungalow_jonathan,2512000,0.09453293333333333,TikTok
.aidenbeaudry,4833000,1.74150155,TikTok
cbum,2000000,1.9615013000000001,TikTok
rebeccazamolo,168000000,0.10172647391304347,TikTok
farrelhkeem,1791000,0.16627789444444446,TikTok
cellat36,82000000,0.0894586,TikTok
clexxd,89000000,0.0947135875,TikTok
yodeege,9059000,0.1610435608695652,TikTok
brentrivera,428000000,0.1896705,TikTok
herranwalt,53000000,0.13772744545454543,TikTok
europaleague,21000000,0.12482142857142857,TikTok
danivallem,39000000,0.09400006875000001,TikTok
nourmar5,143000000,0.121,TikTok
nada_m7amed,58000000,0.08338242058823529,TikTok
ox_zung,411000000,0.1426689357142857,TikTok
thor.aya,15000000,0.1739260037037037,TikTok
caocuongvu,34000000,0.012379417241379309,TikTok
renpc_,32000000,0.02200014117647059,TikTok
julesleblanc,186000000,0.22674199310344828,TikTok
alexhook2303,43000000,0.1968469846153846,TikTok
laurahfritz,25000000,0.18368188636363636,TikTok
corvii_ff,105000000,0.17108875199999998,TikTok
gabimfmoura,77000000,0.14757699615384615,TikTok
bottleofdjinn,7063000,0.20850005714285713,TikTok
mohmadtra,18000000,0.06956818181818182,TikTok
respectme90,6581000,1.21800185,TikTok
soycintiacossio,41000000,0.008448070175438596,TikTok
thegoodhype,17000000,0.178280064,TikTok
carolvillanes,41000000,0.17391433333333334,TikTok
just_jenoah_,14000000,0.2036250625,TikTok
datdo0803,65000000,0.08018986304347826,TikTok
robgronkowski,24000000,0.015291737500000001,TikTok
___nicoichi___,13000000,0.1077778962962963,TikTok
pablitocastilloo,45000000,0.1258334111111111,TikTok
iamjonathanpeter,127000000,0.01262496875,TikTok
meowlife7,8764000,0.1372174608695652,TikTok
pimpiriya1,13000000,0.19627590344827586,TikTok
ferchugimenez,43000000,0.13872731515151515,TikTok
homm9k,39000000,0.13791971428571428,TikTok
mndiaye_97,142000000,0.18822737727272726,TikTok
linatejeiro8,4000000,0.745998,TikTok
www.m4th.com,69000,0.24053896153846155,TikTok
dovecameron,9000000,0.21211136111111112,TikTok
sjbleau,123000000,0.11677543611111112,TikTok
ginescorreguela,7764000,0.052928664285714286,TikTok
mrzeooficial,161000000,1.286,TikTok
stellajero16,12000000,0.24381917272727271,TikTok
teokun711abc,12000000,0.11435720714285713,TikTok
ajo.ozil,900000,0.039450390625,TikTok
mr_paul.boy,72000000,0.02,TikTok
rblx.dreyzon,13000000,0.012947757894736843,TikTok
mattiastanga,23000000,0.15687508125,TikTok
hannahbahng,19000000,0.31506693999999996,TikTok
haositofficial,12000000,0.2027612705882353,TikTok
kdramas_klis,8603000,0.13242862142857142,TikTok
mhc_f_f,11000000,0.15917655294117647,TikTok
yurielkysojeda,122000000,0.120417075,TikTok
elsalsely00,43000000,0.038622,TikTok
mayanelsayed,35000000,0.06036366363636364,TikTok
wasyanka,25000000,0.01723529411764706,TikTok
vidhia_r,44000000,0.10822234074074075,TikTok
com.yamato0515,17000000,0.14500245,TikTok
kaylamalecc,66000000,0.1650577909090909,TikTok
munchieslab,27000000,0.07840816666666667,TikTok
albert_cancook,4000000,0.09606460476190476,TikTok
juaniquilador,86000000,2.2735008,TikTok
cerenyaldz,92000000,0.07536402272727273,TikTok
thedannyphantom,801000,0.09463198947368422,TikTok
cindylauw,1486000,0.1472474318181818,TikTok
gehadhassann,73000000,0.020285964285714286,TikTok
dudamaryah,41000000,1.141,TikTok
the.revival,3928000,0.13100005454545455,TikTok
gavinmagnus,52000000,1.2747092,TikTok
ermmm.umm,21000,0.1364738052631579,TikTok
thegerbers_,53000000,0.10144178648648648,TikTok
hiagodosvideos,12000000,0.14123076923076924,TikTok
andweaso,59000000,1.8072950666666667,TikTok
luisvelody,62000000,0.13978515151515153,TikTok
yoshi30244781481,39000000,1.0242095500000001,TikTok
the_joe_gatto,65000000,0.08651728965517241,TikTok
frankielapenna,18000000,0.08405465306122449,TikTok
.diana__tc,29000000,0.10931255937499999,TikTok
matsudake,47000000,0.024676965432098765,TikTok
anokhinalz,356000000,0.013370778571428571,TikTok
mranto,82000000,0.04227032769230769,TikTok
iheartmemphis,125000000,0.06052765813953488,TikTok
sobrevivente13,41000000,0.08840916818181818,TikTok
pam_a_cake,41000000,0.1392667314285714,TikTok
ardkth,13000000,0.3246363636363636,TikTok
cemresolmaz,102000000,0.08227196363636363,TikTok
philipdefranco,19000000,0.128200112,TikTok
otakoyakisoba,141000000,0.10039292142857142,TikTok
freeritzyralph,14000000,0.2518668866666667,TikTok
jhothsa,123000000,0.13611774705882354,TikTok
icebox,62000000,0.9241734333333332,TikTok
tatiana1964_2,31000,0.09660041176470588,TikTok
nmixx_official,11000000,0.2003752625,TikTok
bmbsh7,38000000,0.16211132222222221,TikTok
jackjos3ph,24000000,0.18000025,TikTok
bikedasher,22000000,0.11225543030303031,TikTok
benjikrol,303000000,0.14122880833333332,TikTok
djmariio,9838000,0.14977278636363636,TikTok
reeh__augusto,37000000,0.17780964285714285,TikTok
onlyjayus,176000000,0.1504348956521739,TikTok
sabrinacarpenter,12000000,0.13668194545454546,TikTok
barbaracoura,8000000,0.16062509166666666,TikTok
ngikuttrendaja,1928000,0.08262166216216216,TikTok
rayssabuq,54000000,0.18300014444444446,TikTok
olisboa,612000,0.17231466666666667,TikTok
mimiermakeup,145000000,0.16616182222222223,TikTok
verycooll_real,14000000,0.07574197741935483,TikTok
just.hamilton,23000000,0.16205899411764704,TikTok
michou_yt,67000000,0.07123496666666666,TikTok
gregisms,22000000,0.029113962070732958,TikTok
butt.erhand,1764000,0.09443245454545454,TikTok
gbandme,57000000,0.15800029999999998,TikTok
fransfaisal_real,2729000,0.111557172,TikTok
officialjellyroll,24000000,0.12721750434782608,TikTok
lossiblings_,236000000,0.1417808857142857,TikTok
davidgetial,133000000,0.13732199374999998,TikTok
zodiac.boyfriend,16000000,0.140250225,TikTok
michellerenaud,23000000,0.0852095738095238,TikTok
kelvin__silvaa,34000000,0.85650055,TikTok
user4350486101671,162000000,0.18975029375000002,TikTok
jeison_giraldo,246000000,0.12545005,TikTok
chrisdelia,17000000,0.15225794444444443,TikTok
lightskinkeisha,19000000,1.5335006,TikTok
larasilvan,159000000,0.19577796666666666,TikTok
la_lerma,116000000,0.13188893333333335,TikTok
duolingo,34000000,0.18893363333333332,TikTok
danythegaggio,27000000,0.15857155,TikTok
dari_wadha_home,14000000,0.06379318620689654,TikTok
pkllipe,165000000,0.17531825454545455,TikTok
aloserishere_,1594000,0.15845514545454548,TikTok
olivertree,125000000,1.0840006,TikTok
lonely.moods,3545000,0.03924039239730227,TikTok
jessnolimit999,53000000,0.09806963333333334,TikTok
sooshimango,4834000,0.11127304545454546,TikTok
spider_slack,316000000,0.12153852692307693,TikTok
realmadrid,117000000,0.14395238095238094,TikTok
leanadeeb,42000000,0.1648076923076923,TikTok
jonathanbecerraoficial,12000000,0.07778267391304348,TikTok
officialturk,261000,0.024637045454545453,TikTok
isabuenox,28000000,0.21605276315789473,TikTok
peachypollo,14000000,0.20972821739130434,TikTok
monabouchon_,1391000,0.0942312,TikTok
monabouchon_,1391000,0.0942312,TikTok
reymbayang,33000000,0.11986964782608696,TikTok
noahbeck,328000000,0.11818763103448275,TikTok
limaunipisofficial,6026000,0.08206675333333334,TikTok
therealhammytv,133000000,0.043348216216216214,TikTok
matheusevitoriaofc,69000000,1.5905011,TikTok
7iprast,36000000,0.10123535882352942,TikTok
oli_natu,79000000,0.1411724551724138,TikTok
sebbylaz,41000000,0.1326055277777778,TikTok
r___.89,35000000,0.16727798888888887,TikTok
anwar,117000000,0.11136005199999999,TikTok
blake.snider,46000,0.05582025,TikTok
alejwho,9835000,0.18880016666666666,TikTok
anitta,172000000,0.06934214736842105,TikTok
tangychu,209000,0.20392323846153848,TikTok
newt,94000000,0.1652609304347826,TikTok
brookemonk_,19000000,0.12588396296296298,TikTok
psg,253000000,0.11825108148148149,TikTok
roy.0fficial,2908000,0.10670266666666667,TikTok
nicollefigueroaa,96000000,0.01374194,TikTok
ucgj7,15000000,0.10088923333333333,TikTok
startup.mp4,98000,0.2679238271735677,TikTok
beca,219000000,0.12960082608695653,TikTok
glebpiano,4573000,0.053001033333333336,TikTok
emilyfauver,33000000,0.151760052,TikTok
mikaylanogueira,112000000,0.14734804545454547,TikTok
ivanovik.83,1727000,0.04460874347826087,TikTok
francis.bourgeois,23000000,0.0990008,TikTok
kaan.etm,26000000,1.7924049,TikTok
ramonvitor,22000000,0.22166680555555557,TikTok
imreddtv,8831000,0.060593787499999996,TikTok
scarlettsspam2,11000000,0.09359111363636363,TikTok
siscakohl,104000000,0.11792262307692308,TikTok
_andrewcurtiss,24000000,0.02300036923076923,TikTok
_xndirizlky_,115000,0.04548654594594594,TikTok
kingmajesty_princessrose,155000,0.06931258125,TikTok
serchexmx,1231000,0.021571635714285716,TikTok
hoaminzy_hoadambut,4000000,0.010794525,TikTok
samsung_guy,1175000,0.1318252722222222,TikTok
arbooks__,3921000,0.10780964761904763,TikTok
eduincaz5,52000000,0.10021432857142858,TikTok
agigigrigio,2000000,0.009039130555555556,TikTok
kienreview90,98000000,0.05648558444444444,TikTok
kallmewhateveryouwant,109000000,0.1902081777777778,TikTok
kopke613,36000000,0.1409092909090909,TikTok
colewherld,49000000,0.1430807619047619,TikTok
zloinvfx,1358000,0.053330272727272726,TikTok
yordy_yor,12000000,0.03849143947368421,TikTok
countingshleeps,21000000,0.1577648705882353,TikTok
jasminechiswell,152000000,0.11894745588235293,TikTok
fjerry,3000000,0.08742857142857142,TikTok
roportajadam,9301000,0.007724592592592593,TikTok
outtpig,16000000,0.2350001466666667,TikTok
qpark,302000000,0.00731255,TikTok
andcarli,6000000,0.005329586363636363,TikTok
mitzakoff,19000000,0.21115403076923075,TikTok
itsjojosiwa,407000000,1.2341282333333334,TikTok
good.boy.ollie,28000000,0.16495243333333334,TikTok
alaa.ayyman,82000000,0.09858797297297298,TikTok
jj_olatunji4,16000000,0.1465474347826087,TikTok
leaelui,17000000,0.13467861071428572,TikTok
innkastar,116000000,0.07460253846153846,TikTok
anilinom,118000000,0.013023028301886792,TikTok
mileshampton,1403000,0.23292326153846152,TikTok
mastercorbuzier,21000000,0.7189312666666666,TikTok
djraulitooficial,6053000,0.006142878787878788,TikTok
brandonspam_,73000000,0.12807096363636364,TikTok
paulaverhoeven,9975000,0.04750912448979592,TikTok
madisonpettis,26000000,0.1702276896551724,TikTok
arianagrande,266000000,0.23856906428571428,TikTok
vekalife24,24000000,0.08589726666666667,TikTok
westbrouck,86000000,0.22271880000000002,TikTok
the.big.mike,715000,0.11813361333333333,TikTok
.mats.ftl,67000,0.1263530411764706,TikTok
bilalfadilii,9584000,0.11894457222222221,TikTok
jaydafnwayda,32000000,0.15240914545454545,TikTok
vzelivx,7313000,0.12976202857142857,TikTok
benoit_chevalier,87000000,0.10888253529411765,TikTok
ninogashi,13000000,0.10188906666666667,TikTok
twice_tiktok_official,139000000,0.18800054166666666,TikTok
beniju03,22000000,0.19054498749999998,TikTok
chourouk.model_official,44000000,0.08509053125,TikTok
shabiraalulaadnan,51000000,0.080500046875,TikTok
ryskalamarcysia,18000000,0.1164324064516129,TikTok
namyulenka,6000000,1.8314515500000002,TikTok
tu.terapeuta.en.tiktok,16000000,0.20675011875,TikTok
devincaherly,69000000,0.11295039722222222,TikTok
itsmatheuscosta,43000000,0.11338103333333334,TikTok
virguleanimaleshow,850000,0.16541681666666666,TikTok
vtkh2004,77000000,0.12371492307692308,TikTok
mateuspesce,57000000,0.15023529411764705,TikTok
how.kev.eats,18000000,0.012957112,TikTok
zubarefff,29000000,1.5100008500000002,TikTok
vancityreynolds,197000000,0.12369572173913043,TikTok
clecolucci,29000000,0.022458496417495453,TikTok
mr.v1bez,853000,0.26178585,TikTok
nosoychaparro,28000000,0.1715867857142857,TikTok
lilyxgarcia,89000000,0.23238377222222223,TikTok
juanpazurita,128000000,0.12056321212121213,TikTok
juandaniel.ibarra,266000000,0.10719416363636364,TikTok
juandaniel.ibarra,266000000,0.10719416363636364,TikTok
maddiebools,529000,0.06382374117647059,TikTok
abir.sag,11000000,0.071440116,TikTok
lexychaplin,3000000,1.54129885,TikTok
mich_gzl,5383000,0.07189451612903226,TikTok
more.annapaul,15000000,0.16586738148148147,TikTok
ktlynraps,19000000,0.10914285714285714,TikTok
yano4kaa.aaa,3000000,0.15847071764705883,TikTok
baga..genius,7216000,0.1483685105263158,TikTok
lelepons,268000000,0.14022735909090908,TikTok
n.vv3,19000000,0.004807430303030304,TikTok
flakeysalt,62000000,0.14182656,TikTok
kikakiim,295000000,0.013496372727272728,TikTok
emilymariko,101000000,1.0725890999999999,TikTok
milos.guzel,48000000,0.22398819473684212,TikTok
hashbrotatoes,3901000,0.15631824545454545,TikTok
diana_aster,104000000,0.12497847407407407,TikTok
gabrielabee,93000000,0.021667125,TikTok
igorjansen,106000000,0.1253616090909091,TikTok
ifluent,28000000,0.11125,TikTok
mateus_hwang,19000000,0.06704789047619047,TikTok
taimmm8,1000000,1.60200075,TikTok
mandrake1984real,8838000,0.12942728571428572,TikTok
lisav_,19000000,0.19584217368421053,TikTok
chadio,69000000,0.16140024,TikTok
rachyohumlek,16000000,0.08532556097560975,TikTok
aiki_kr,18000000,0.21441176470588236,TikTok
itsmenicksmithy,64000000,0.01893354,TikTok
alexiatamiraa,75000000,0.013586139130434783,TikTok
v1ctoryuh3.0,16000000,0.19081260625000002,TikTok
taavmaki,6869000,0.1673848230769231,TikTok
esnyrdump,6038000,0.15194456666666667,TikTok
andersonprofetaa,25000000,0.13325018333333333,TikTok
jason.nms,6526000,0.17160016,TikTok
cassholland,15000000,1.90995925,TikTok
pokrov,163000000,0.13076805,TikTok
rhyadmuslim,344000,2.2800024,TikTok
bretmanrock,14000000,0.13917282692307692,TikTok
alvesdudas,8557000,0.2512144357142857,TikTok
monika.kociolek,26000000,0.16508388333333335,TikTok
sanae33359,17000000,0.08370374814814815,TikTok
iben_ma,56000000,0.07673834,TikTok
fes.ti_,12000000,0.2220003,TikTok
imanthonyvargas,65000000,0.17969845263157896,TikTok
wicsur,7000000,0.07907855625,TikTok
sxmplyni,16000000,0.09623082307692307,TikTok
itsqcp,94000000,0.148555564,TikTok
ssanwhere,3694000,0.18530793076923077,TikTok
lizzebethmuaa,36000000,0.09923405555555556,TikTok
crispy,12000000,0.013847551724137932,TikTok
blythe,173000000,0.16634613913043478,TikTok
kmiloop,7969000,0.19483344166666666,TikTok
ilhamputrayuda,16000000,0.11656482857142858,TikTok
anyaischuk,105000000,0.11749417777777776,TikTok
diegodiego_,72000000,0.12385722857142856,TikTok
winnermaxyt,18000000,0.08903872,TikTok
rafaelsantos,167000000,0.16098548333333335,TikTok
lkzinhu,143000000,0.1445833,TikTok
mercuri_88,19000000,0.08885191111111111,TikTok
saxcy,7472000,0.10492312692307691,TikTok
mdmotivator,62000000,0.14286401599999998,TikTok
c.tangana,3721000,0.04583488636363636,TikTok
nuhchez,57000000,0.14758823529411766,TikTok
mieayamthebstt,13000000,0.11040945833333334,TikTok
ayutingting,58000000,0.0743750875,TikTok
yailinlamasviraloficial_,28000000,0.0085346,TikTok
sehataqua,2493000,0.0028974849785407724,TikTok
jordanemel,87000000,0.07666666666666666,TikTok
gingerbilly1,57000000,0.156814,TikTok
samkamusic,124000000,0.12744459444444445,TikTok
jaxwritessongs,83000000,0.11663172631578947,TikTok
sthefane.matos,51000000,0.0818001375,TikTok
son0_0,27000000,0.05560296153846154,TikTok
flickerspark_,12000000,0.26341183529411766,TikTok
kostyxd,21000000,0.1390477,TikTok
mahalinzi,6555000,0.09333031851851852,TikTok
jesusangelperezoficial,35000000,0.11246458823529412,TikTok
tarankaaa,8000000,0.16676484705882352,TikTok
its.michhh,286000000,0.1547441318181818,TikTok
aileenchristineee,56000000,0.019470652941176468,TikTok
mads.yo,127000000,0.10421496774193548,TikTok
itstalasafwan,37000000,0.06583367619047618,TikTok
karenos11,61000000,1.837121,TikTok
jojohfsex,16000000,0.18850019285714287,TikTok
nansartt,13000000,0.20130749523809527,TikTok
aviranisha,36000000,0.124253832,TikTok
03emergenxy,4325000,0.06351655,TikTok
nuun____,2718000,0.18431576120319215,TikTok
iloveyourmomscatt,82000,0.1250773,TikTok
thongsoaicavip,16000000,0.00640642962962963,TikTok
ivanantoniochacon,72000000,0.35513906923076927,TikTok
jhekhoos,38000000,0.12542112105263156,TikTok
kimpeeee,58000000,0.08813255882352941,TikTok
birdsarentreal,8528000,0.17686682666666667,TikTok
markoterzo,25000000,0.09438912222222222,TikTok
nnatalieaguilar,42000000,0.13348382142857143,TikTok
halinhofficial,1000000,0.0720618,TikTok
sosiadoneymar,6000000,0.072680072,TikTok
saadradio,17000000,0.07654915294117648,TikTok
leleburnier,14000000,0.023354335714285714,TikTok
thelandofboggs,52000000,0.14148792307692307,TikTok
yuna1_27,22000000,0.0183125875,TikTok
